"date","time","DOY","SWin","SWout","LWin","LWout","Rr","Rn","RH","PPFD","PPFDr","P_rain","SHF","Ts","SWC","LE","co2_flux","h2o_flux","ET","(z-d)/L","T*","v_var","w/co2_cov","w/h2o_cov","w/ch4_cov","FCH4","Ta","Tc","datetime"
"2023-05-13","10:00",133.4165,517.6,96.6,414.7,473.7,0.184,362,78.0698,1043,123.1,0,24.495,280.5828,0.263333333333333,"55.2389","0.988439E-01","1.25386","0.812500E-01","-3.07932","-0.467900","0.348018","-0.234860E-02","1.07794","-0.197402E-04",-0.00812037,296.21,303.35,2023-05-13 10:00:00
"2023-05-13","10:30",133.4374,701.2,135,401.8,494.3,0.192,473.6,73.5283,1425,169.5,0,30.985,280.9004,0.263375,"92.7397","-1.09327","2.10622","0.136483","-0.227725","-0.290899","0.341889","-0.528913E-02","1.77866","-0.268735E-04",-0.00452769,296.979,306.91,2023-05-13 10:30:00
"2023-05-13","11:00",133.4582,744.9,145.4,400.9,504.5,0.194,495.9,70.2306,1501,178.7,0,40.295,281.314,0.262958333333333,"110.675","-0.941480","2.51587","0.163029","-0.416154","-0.441489","1.03469","-0.660377E-02","2.09962","-0.370892E-04",-0.00741296,297.699,308.54,2023-05-13 11:00:00
"2023-05-13","11:30",133.479,858,168.2,398.5,520.7,0.195,567.4,66.5577,1735,205.9,0,48.35,281.6712,0.263541666666667,"128.550","-1.79367","2.92387","0.189467","-0.211463","-0.421954","0.871637","-0.882428E-02","2.36964","-0.448853E-04",-0.00649113,298.489,311.15,2023-05-13 11:30:00
"2023-05-13","12:00",133.4999,861,168.1,396,526.9,0.194,562.4,64.4967,1740,205.7,0,55.915,282.08,0.26225,"164.224","-0.797245","3.73854","0.242257","-0.108067","-0.426990","1.39119","-0.106392E-01","2.96634","-0.564643E-04",-0.00181631,298.725,312.09,2023-05-13 12:00:00
"2023-05-13","12:30",133.5207,830,159,405.7,531.8,0.191,544.5,60.693,1676,198,0,60.715,282.3912,0.261875,"110.292","-2.30094","2.51131","0.162733","-0.167635","-0.407202","1.36292","-0.942185E-02","1.97623","-0.475080E-04",-0.00889185,299.323,312.82,2023-05-13 12:30:00
"2023-05-13","13:00",133.5415,579.3,108.8,411.3,520.3,0.183,361.7,58.2756,1152,136.3,0,63.025,282.7688,0.261791666666667,"98.8395","-0.140189","2.25234","0.145952","-0.266964","-0.522383","1.23869","-0.833853E-02","1.71795","-0.514329E-04",-0.00825347,299.714,310.69,2023-05-13 13:00:00
"2023-05-13","13:30",133.5624,339.2,61.84,425.4,500.8,0.181,201.9,56.8036,680.8,81.4,0,59.715,282.6248,0.259916666666667,"110.257","-1.31565","2.51250","0.162810","-0.193572","-0.388795","1.42541","-0.764205E-02","2.03536","-0.417620E-04",-0.00767144,300.007,307.52,2023-05-13 13:30:00
"2023-05-13","14:00",133.5832,219.4,39.65,425.7,485.9,0.181,119.6,59.5932,446.5,53.98,0,50.91,282.4364,0.25925,"62.7849","1.23158","1.43100","0.927288E-01","-0.764895E-01","-0.214752","1.29583","-0.301841E-02","1.15327","-0.309542E-04",-0.0101211,299.645,304.94,2023-05-13 14:00:00
"2023-05-13","14:30",133.604,251.6,45.42,418.8,484.7,0.18,140.3,57.8484,511.2,61.46,0,42.27,282.296,0.2595,"52.2615","0.342439","1.19044","0.771404E-01","-0.252291","-0.232256","0.442155","-0.240539E-02","1.00743","-0.208464E-04",-0.00734489,299.983,304.58,2023-05-13 14:30:00
"2023-05-13","15:00",133.6249,179.7,30.93,417.7,479.3,0.172,87.1,58.1269,382.1,46.15,0,36.8,282.2748,0.261708333333333,"58.9802","2.18050","1.34382","0.870797E-01","-0.246639","-0.206735","1.14579","-0.352906E-03","1.17200","-0.209748E-04",-0.00935203,299.933,303.59,2023-05-13 15:00:00
"2023-05-13","15:30",133.6457,110.2,18.05,423.5,470.9,0.163,44.79,57.8972,243.1,29.18,0,32.385,282.1704,0.263041666666667,"25.6563","0.958777","0.584487","0.378747E-01","-0.242219","-0.140266","0.388936","-0.395414E-03","0.500276","-0.133575E-04",-0.00769884,299.926,302.08,2023-05-13 15:30:00
"2023-05-13","16:00",133.6665,30.4,3.122,424.1,449.5,0.076,1.816,62.2776,75.04,8.96,0,26.65,282.0188,0.261083333333333,"28.6790","2.28866","0.653201","0.423274E-01","-0.164394","-0.113501","0.426157","0.983758E-03","0.563409","-0.912252E-05",-0.00311327,296.695,298.52,2023-05-13 16:00:00
"2023-05-13","16:30",133.6873,45.59,10.35,411.3,431.4,0.228,15.13,79.3025,104.9,7.606,0,18.05,281.532,0.260791666666667,"123.751","5.44317","2.80933","0.182045","-0.341760E-01","-0.158950","3.05640","0.531446E-03","2.27329","0.265800E-04",0.0638399,294.149,295.15,2023-05-13 16:30:00
"2023-05-13","18:00",133.7498,20.09,4.886,405.9,430.5,0.248,-9.39,79.4887,43.63,3.105,0,4.0475,281.018,0.265291666666667,"11.2810","-4.50514","0.255459","0.165538E-01","-0.166030E-01","-0.964454E-02","0.183395","-0.456966E-02","0.238743","-0.207848E-05",-0.00132348,294.732,295.11,2023-05-13 18:00:00
"2023-05-13","18:30",133.7707,5.037,2.556,406,426.9,-9999,-18.29,79.9,12.89,0.9,0,2.4185,280.912,0.264541666666667,"26.9998","5.10775","0.611700","0.396381E-01","0.897736E-01","0.897196E-02","0.794695E-01","0.472807E-02","0.582347","0.293202E-04",0.0373096,294.371,294.45,2023-05-13 18:30:00
"2023-05-13","19:00",133.7915,0.084,1.356,399.1,424.1,-9999,-26.25,83.0858,0.496,0.015,0,0.629,280.8268,0.264375,"2.06679","-0.842660","0.468075E-01","0.303312E-02","0.166132E-01","0.121549E-01","0.526820E-01","-0.722770E-03","0.501275E-01","-0.110340E-03",-0.141227,293.927,293.99,2023-05-13 19:00:00
"2023-05-13","19:30",133.8123,0,1.429,375.4,418.9,-9999,-46.84,86.0997,-0.028,-0.01,0,-1.073,280.7144,0.264416666666667,"10.1765","3.99116","0.230368","0.149279E-01","0.129316","0.218225E-01","0.452042","0.379997E-02","0.219290","-0.354561E-05",-0.00477306,293.417,292.85,2023-05-13 19:30:00
"2023-05-13","20:00",133.8332,0,1.819,374.9,416.1,-9999,-44.53,87.7746,-0.04,-0.012,0,-3.081,280.5948,0.264375,"-4.87011","0.109399","-0.110180","-0.713969E-02","-0.520439E-01","-0.223195E-01","0.830367","-0.195217E-04","-0.110894","-0.632570E-04",-0.0786028,292.908,292.35,2023-05-13 20:00:00
"2023-05-13","20:30",133.854,0.27,1.24,385.2,416.1,-9999,-32.69,87.1909,-0.039,-0.01,0,-4.878,280.4764,0.264083333333333,"2.62306","2.71041","0.593181E-01","0.384382E-02","0.191411","0.344509E-01","0.114734","0.271434E-02","0.623774E-01","0.217595E-05",0.00231744,292.839,292.44,2023-05-13 20:30:00
"2023-05-13","21:00",133.8748,0,0.962,399.6,416.7,-9999,-18.49,90.4451,-0.035,-0.017,0,-5.826,280.38,0.263583333333333,"15.3284","10.0015","0.346622","0.224611E-01","0.885476E-01","0.463076E-01","0.169624","0.985583E-02","0.343595","-0.177666E-04",-0.025188,292.396,292.71,2023-05-13 21:00:00
"2023-05-13","21:30",133.8956,0.199,0.998,407.1,418.7,-9999,-12.11,82.0914,-0.033,-0.022,0,-5.937,280.3404,0.262375,"3.40785","9.26688","0.770397E-01","0.499217E-02","0.652421E-01","0.198963E-01","0.635265","0.904681E-02","0.781726E-01","-0.286255E-04",-0.0383492,293.13,293.06,2023-05-13 21:30:00
"2023-05-13","22:00",133.9165,0,0.246,404.4,417.6,-9999,-14.12,82.4181,-0.036,-0.021,0,-5.5915,280.3028,0.2635,"10.6542","10.1817","0.241026","0.156185E-01","0.772652","0.833383E-01","0.518784E-01","0.903329E-02","0.217181","-0.236761E-05",-0.00578869,293.202,292.81,2023-05-13 22:00:00
"2023-05-13","22:30",133.9373,0,0.469,414.4,419.9,-9999,-6.113,83.4179,-0.052,-0.022,0,-5.4815,280.234,0.262166666666667,"9.59240","4.69025","0.217010","0.140623E-01","0.220902","0.607996E-01","0.662319E-01","0.454293E-02","0.208736","0.465667E-05",0.00521705,293.653,293.3,2023-05-13 22:30:00
"2023-05-13","23:00",133.9581,0,0.404,411,419.9,-9999,-9.81,85.4222,-0.038,-0.018,0,-4.9315,280.2284,0.258416666666667,"14.0309","3.84881","0.317576","0.205789E-01","0.125911","0.615359E-01","0.114270","0.392852E-02","0.311539","0.876544E-06",-0.000847216,293.572,293.28,2023-05-13 23:00:00
"2023-05-13","23:30",133.979,0,0.407,401.1,418.2,-9999,-18.43,88.48,-0.042,-0.018,0,-4.3505,280.194,0.256458333333333,"15.5466","0.380169","0.351869","0.228011E-01","0.148346","0.468441E-01","0.157169","0.501491E-03","0.336286","0.238190E-05",0.00250953,293.358,292.87,2023-05-13 23:30:00
"2023-05-14","00:00",134,0,0.515,390.3,416.4,-9999,-28.21,89.687,-0.048,-0.014,0,-4.2045,280.1504,0.252958333333333,"2.91471","9.73318","0.659496E-01","0.427353E-02","0.317703E-01","0.401492E-01","0.721896","0.962396E-02","0.846771E-01","-0.380962E-05",-0.00785443,293.275,292.49,2023-05-14
"2023-05-14","00:30",134.0208,0,0.624,388.4,415,-9999,-28.81,91.8829,-0.046,-0.016,0,-4.369,280.0988,0.247333333333333,"3.06152","3.72252","0.692604E-01","0.448808E-02","0.881534E-01","0.446523E-01","0.200838","0.378108E-02","0.801202E-01","0.575620E-06",-0.00123818,292.895,292.24,2023-05-14 00:30:00
"2023-05-14","01:00",134.0416,0,0.71,396.7,414.9,-9999,-19.88,93.1053,-0.044,-0.019,0,-4.6545,280.0512,0.249833333333333,"-0.184432","3.71458","-0.417083E-02","-0.270270E-03","0.919485E-01","0.454135E-01","0.201422","0.380282E-02","0.131253E-01","0.617014E-06",-0.00141227,292.674,292.36,2023-05-14 01:00:00
"2023-05-14","01:30",134.0624,0,0.324,383,413,-9999,-32.15,93.9269,-0.043,-0.015,0,-4.7285,280.014,0.250166666666667,"-0.802294","3.63892","-0.181407E-01","-0.117552E-02","0.101010","0.348342E-01","0.468078E-01","0.365341E-02","-0.574585E-02","0.147865E-05",0.000539585,292.417,291.9,2023-05-14 01:30:00
"2023-05-14","02:00",134.0833,0,0.332,380,409.8,-9999,-31.91,92.6894,-0.044,-0.012,0,-4.9395,279.9428,0.244083333333333,"-4.71266","4.80891","-0.106528","-0.690301E-02","0.690999E-01","0.425693E-01","0.136955","0.485006E-02","-0.793802E-01","0.396184E-05",0.00263719,291.84,291.32,2023-05-14 02:00:00
"2023-05-14","02:30",134.1041,0,0.137,375.6,406.9,-9999,-33.21,89.606,-0.048,-0.015,0,-5.769,279.8556,0.248,"-3.15740","5.92571","-0.713298E-01","-0.462217E-02","0.253002E-01","0.455854E-01","0.272508","0.605537E-02","-0.347203E-01","0.294104E-05",-0.00080478,291.41,290.74,2023-05-14 02:30:00
"2023-05-14","03:00",134.1249,0,0.368,371.6,404.1,-9999,-34.63,90.1129,-0.035,-0.014,0,-6.8595,279.7684,0.257,"13.8030","3.90743","0.311699","0.201981E-01","0.156167E-01","0.308190E-01","0.236390","0.386445E-02","0.295743","0.325088E-05",0.00195767,290.9,290.23,2023-05-14 03:00:00
"2023-05-14","03:30",134.1458,0,0.545,366.6,402.1,-9999,-38.03,90.7954,-0.034,-0.014,0,-8.088,279.6704,0.261333333333333,"12.8031","4.34379","0.288970","0.187253E-01","0.223794E-01","0.343846E-01","0.220687","0.429416E-02","0.277175","-0.749241E-05",-0.0119551,290.582,289.87,2023-05-14 03:30:00
"2023-05-14","04:00",134.1666,0,0.65,366.1,401.2,-9999,-37.42,92.0917,0.446,0.009,0,-9.043,279.5864,0.260958333333333,"3.95942","3.02422","0.893363E-01","0.578899E-02","0.444055E-01","0.443042E-01","0.139929","0.321050E-02","0.100185","0.145266E-05",-0.00109208,290.355,289.73,2023-05-14 04:00:00
"2023-05-14","04:30",134.1874,7.174,1.729,382.8,402.6,-9999,-14.42,92.8702,14.77,1.052,0,-9.605,279.522,0.260958333333333,"2.83611","2.23852","0.639778E-01","0.414576E-02","0.439924E-01","0.380825E-01","0.120158","0.244271E-02","0.743837E-01","0.220907E-05",0.000449627,290.227,290.15,2023-05-14 04:30:00
"2023-05-14","05:00",134.2083,28.99,3.974,403.8,407.1,0.138,21.73,92.1412,55.8,4.191,0,-9.466,279.5048,0.26175,"6.09764","3.15617","0.137546","0.891301E-02","0.469305E-01","0.324928E-01","0.203538","0.316543E-02","0.137128","0.245059E-06",-0.00127373,290.561,291.16,2023-05-14 05:00:00
"2023-05-14","05:30",134.2291,46.98,6.097,404.2,408.7,0.13,36.41,90.7331,93.2,7.223,0,-8.1015,279.5232,0.25975,"17.3415","2.73247","0.391356","0.253599E-01","0.127679E-02","0.209170E-02","0.263352","0.238426E-02","0.354610","-0.457786E-05",-0.00461944,290.821,291.43,2023-05-14 05:30:00
"2023-05-14","06:00",134.2499,87.1,11.52,403.8,409.8,0.132,69.55,85.4093,173.2,14.37,0,-6.704,279.5264,0.255791666666667,"30.1407","2.99600","0.680373","0.440882E-01","-0.782935E-03","-0.198880E-02","0.361127","0.242083E-02","0.607272","-0.283249E-05",-0.00119734,291.029,291.64,2023-05-14 06:00:00
"2023-05-14","06:30",134.2707,131.4,18.72,402,412.3,0.141,102.4,82.4774,261.5,23.33,0,-5.49,279.5264,0.257333333333333,"50.6484","1.47981","1.14354","0.741014E-01","0.461107E-03","0.168803E-02","0.436849","0.916651E-03","1.01199","-0.115290E-04",-0.0110614,291.263,292.08,2023-05-14 06:30:00
"2023-05-14","07:00",134.2916,267.4,42.79,368.7,417.1,0.16,176.3,79.0017,542,53.42,0,-3.8015,279.5712,0.258958333333333,"69.2470","1.79637","1.56392","0.101342","-0.329672E-02","-0.985391E-02","0.434945","0.831524E-03","1.39249","-0.938128E-05",-0.00563115,291.984,292.7,2023-05-14 07:00:00
"2023-05-14","07:30",134.3124,365.4,64.54,369.6,424.2,0.176,246.3,76.6663,739.4,80,0,-0.604,279.7224,0.262833333333333,"88.0012","0.315950","1.98894","0.128883","-0.184069E-01","-0.466786E-01","0.874261","-0.129778E-02","1.75686","-0.131190E-04",-0.0047157,292.435,294.04,2023-05-14 07:30:00
"2023-05-14","08:00",134.3332,403.1,73.49,374.9,429.9,0.182,274.6,74.4151,815,92.7,0,3.7315,279.8888,0.261916666666667,"115.632","-0.901034","2.61486","0.169443","-0.235439E-01","-0.816942E-01","0.991114","-0.346509E-02","2.27106","-0.211515E-04",-0.00705153,292.733,295.17,2023-05-14 08:00:00
"2023-05-14","08:30",134.3541,441.6,81.3,378.2,438.4,0.184,300.1,72.7383,895,104,0,7.802,280.0404,0.263583333333333,"116.870","-1.06928","2.64368","0.171310","-0.301205E-01","-0.107916","0.956814","-0.415977E-02","2.26546","-0.250884E-04",-0.00820614,293.206,296.81,2023-05-14 08:30:00
"2023-05-14","09:00",134.3749,460.4,85.1,379.5,444.4,0.185,310.4,70.7547,932,109.5,0,12.065,280.2364,0.265458333333333,"92.7358","-1.62318","2.09887","0.136007","-0.115783","-0.182621","1.51912","-0.478118E-02","1.80460","-0.223268E-04",-0.00453792,293.545,297.9,2023-05-14 09:00:00
"2023-05-14","09:30",134.3957,690.1,134.2,381.7,464.2,0.193,473.3,67.3607,1400,166.9,0,16.46,280.3984,0.265083333333333,"89.0455","-1.82177","2.01608","0.130642","-0.106875","-0.206733","0.780602","-0.551025E-02","1.70166","-0.241980E-04",-0.00304787,294.348,301.6,2023-05-14 09:30:00
"2023-05-14","10:00",134.4165,693.1,133.7,383.7,475,0.192,468.2,64.058,1404,167.2,0,23.46,280.7724,0.26075,"116.228","-3.11279","2.63425","0.170699","-0.177286","-0.351178","1.12416","-0.909993E-02","2.18228","-0.364803E-04",-0.00159148,295.111,303.45,2023-05-14 10:00:00
"2023-05-14","10:30",134.4374,785.5,154.3,386.4,488.3,0.195,529.3,60.8894,1591,189.2,0,30.36,281.076,0.263791666666667,"115.447","-2.78579","2.61844","0.169675","-0.192570","-0.401962","1.35126","-0.963435E-02","2.13742","-0.465956E-04",-0.00814824,296.052,305.78,2023-05-14 10:30:00
"2023-05-14","11:00",134.4582,909,175.1,388.4,510.1,0.192,611.9,56.5901,1836,217.1,0,36.99,281.4284,0.265208333333333,"110.918","-4.60040","2.51818","0.163178","-0.233448","-0.487474","1.12621","-0.124637E-01","2.00799","-0.540832E-04",-0.00915638,297.218,309.4,2023-05-14 11:00:00
"2023-05-14","11:30",134.479,714.9,134.8,411.4,504.4,0.188,487,54.4695,1439,170.7,0,45.195,281.8824,0.264,"131.264","-4.01888","2.98354","0.193334","-0.141239","-0.498767","2.38603","-0.143208E-01","2.32391","-0.684888E-04",-0.00972917,297.439,308.47,2023-05-14 11:30:00
"2023-05-14","12:00",134.4999,887,170.9,391.8,518.8,0.191,589.1,52.3172,1773,207.9,0,48.015,282.1192,0.265541666666667,"107.516","-2.48787","2.44465","0.158413","-0.181323","-0.460034","1.66448","-0.106381E-01","1.93559","-0.521402E-04",-0.00575117,298.135,310.6,2023-05-14 12:00:00
"2023-05-14","12:30",134.5207,768.5,146.7,394.2,510.5,0.189,505.6,52.0116,1548,180.9,0,52.165,282.49,0.265708333333333,"130.706","-3.01373","2.97379","0.192701","-0.216858","-0.562378","2.01443","-0.129369E-01","2.32614","-0.662310E-04",-0.0100177,298.107,309.07,2023-05-14 12:30:00
"2023-05-14","13:00",134.5415,654.4,123.4,397.9,506.2,0.184,422.7,50.754,1291,151.8,0,52.48,282.5832,0.264541666666667,"144.043","-5.89478","3.27680","0.212337","-0.145227","-0.483655","1.44371","-0.152670E-01","2.58708","-0.689777E-04",-0.0145301,298.41,308.27,2023-05-14 13:00:00
"2023-05-14","13:30",134.5624,565.4,107.5,405,496.7,0.185,366.2,51.7101,1104,129.8,0,50.34,282.6204,0.264625,"106.516","-6.43616","2.42373","0.157058","-0.103232","-0.375356","2.32788","-0.137474E-01","1.87867","-0.607498E-04",-0.0185654,298.094,306.77,2023-05-14 13:30:00
"2023-05-14","14:00",134.5832,706.7,134,393.5,503.3,0.186,463,51.0619,1385,161.6,0,46.415,282.5868,0.264791666666667,"108.659","-4.33296","2.47137","0.160145","-0.752159E-01","-0.322433","1.48203","-0.112917E-01","1.94527","-0.557741E-04",-0.0157693,298.332,307.77,2023-05-14 14:00:00
"2023-05-14","14:30",134.604,501,93.7,406.1,491.3,0.185,322.1,51.2031,981,115.4,0,44.435,282.8392,0.263666666666667,"96.8340","-3.96123","2.20311","0.142762","-0.688909E-01","-0.317905","2.46059","-0.109959E-01","1.69722","-0.534765E-04",-0.0124621,298.215,305.82,2023-05-14 14:30:00
"2023-05-14","15:00",134.6249,301.9,55.4,415.1,475.9,0.183,185.8,52.0581,590.1,69.68,0,40.29,282.6768,0.259583333333333,"65.3376","-1.65731","1.48618","0.963044E-01","-0.854023E-01","-0.262968","1.34675","-0.648112E-02","1.13996","-0.326274E-04",-0.00405574,297.955,303.21,2023-05-14 15:00:00
"2023-05-14","15:30",134.6457,420.5,79.04,398,474.8,0.187,264.7,50.658,808,95.3,0,33.4,282.396,0.264125,"68.7961","-1.07239","1.56421","0.101361","-0.414228E-01","-0.183434","1.13475","-0.525145E-02","1.24559","-0.329498E-04",-0.00949508,297.828,302.88,2023-05-14 15:30:00
"2023-05-14","16:00",134.6665,123.2,22.15,414,453.8,0.178,61.21,51.4489,246.4,29.33,0,28.44,282.5012,0.26575,"38.4672","-0.610428","0.874495","0.566673E-01","-0.513093E-01","-0.177236","1.35706","-0.399941E-02","0.646705","-0.259241E-04",-0.0068779,296.3,299.28,2023-05-14 16:00:00
"2023-05-14","16:30",134.6873,223.4,42.07,380.9,443.3,0.188,118.9,56.3687,432.6,51.58,0,21.445,281.9744,0.264458333333333,"32.7112","2.51199","0.742360","0.481049E-01","-0.741342E-02","-0.433478E-01","1.27752","0.935361E-03","0.602301","-0.784875E-05",-0.000357665,294.352,297.34,2023-05-14 16:30:00
"2023-05-14","17:00",134.7082,65.2,12.55,385.2,426,0.194,11.88,63.9031,133.9,16.14,0,15.015,281.786,0.263875,"83.7712","-0.962076","1.89754","0.122960","-0.109972E-01","-0.990554E-01","1.83797","-0.435327E-02","1.50751","-0.286287E-04",-0.00953457,291.982,294.46,2023-05-14 17:00:00
"2023-05-14","17:30",134.729,21.4,4.405,388.5,418,0.207,-12.5,62.7413,45.45,5.435,0,8.063,281.3784,0.265125,"58.1721","0.902682","1.31450","0.851794E-01","-0.704818E-02","-0.651659E-01","1.27148","-0.160465E-02","1.05214","-0.187273E-04",-0.00556071,291.342,293.09,2023-05-14 17:30:00
"2023-05-14","18:00",134.7498,10.41,2.346,386.8,414.5,0.228,-19.67,60.9992,22.65,2.634,0,1.65,281.1216,0.260708333333333,"38.0381","2.30452","0.858984","0.556621E-01","-0.252768E-02","-0.211308E-01","1.45900","0.108337E-02","0.712291","-0.727924E-05",-0.00222502,291.138,292.42,2023-05-14 18:00:00
"2023-05-14","18:30",134.7707,2.917,0.922,389.6,412.4,-9999,-20.73,59.842,7.633,0.859,0,-2.829,280.9464,0.278333333333333,"32.5416","2.96780","0.734701","0.476086E-01","-0.537504E-03","-0.380018E-02","1.22827","0.222017E-02","0.629202","-0.129238E-04",-0.0133115,290.989,292.06,2023-05-14 18:30:00
"2023-05-14","19:00",134.7915,0,0.362,387.2,410.6,-9999,-24.6,58.7573,0.512,0.03,0,-5.851,280.812,0.260291666666667,"30.0142","2.92515","0.677548","0.439051E-01","0.333119E-03","0.214238E-02","1.14991","0.236308E-02","0.586146","-0.915633E-05",-0.00986878,290.941,291.71,2023-05-14 19:00:00
"2023-05-14","19:30",134.8123,0,0.215,396.5,410.9,-9999,-15.29,58.0268,-0.014,-0.021,0,-7.8565,280.6996,0.258625,"33.3107","3.52164","0.751922","0.487246E-01","0.197864E-02","0.107020E-01","0.785770","0.302543E-02","0.650488","-0.252742E-05",-0.00290842,290.893,291.85,2023-05-14 19:30:00
"2023-05-14","20:00",134.8332,0,0.203,396.2,410,7999,-14.7,56.9243,-0.031,-0.034,0,-9.014,280.6028,0.264875,"32.0633","3.54374","0.723757","0.468994E-01","0.163757E-02","0.804636E-02","0.704092","0.299774E-02","0.627144","-0.626232E-05",-0.00733735,290.828,291.69,2023-05-14 20:00:00
"2023-05-14","20:30",134.854,0,0.219,392.8,408.8,7999,-17.08,54.1167,-0.036,-0.041,0,-9.7585,280.502,0.260458333333333,"40.7405","2.99722","0.919568","0.595880E-01","0.256784E-02","0.105383E-01","0.677725","0.250354E-02","0.802122","-0.750713E-05",-0.00860887,290.807,291.41,2023-05-14 20:30:00
"2023-05-14","21:00",134.8748,0,0.06,389.8,406.9,-9999,-18.27,53.4267,-0.029,-0.039,0,-10.3675,280.418,0.26175,"38.8939","3.79238","0.877861","0.568854E-01","0.417037E-02","0.198293E-01","0.626637","0.344416E-02","0.773649","-0.679593E-05",-0.00939413,290.554,291.05,2023-05-14 21:00:00
"2023-05-14","21:30",134.8956,0,-0.008,390.8,405,-9999,-14.99,51.5815,-0.026,-0.034,0,-10.955,280.3288,0.266958333333333,"40.6585","3.88501","0.917448","0.594507E-01","0.691861E-02","0.275514E-01","0.566641","0.365019E-02","0.814968","0.269957E-06",-0.000962112,290.088,290.74,2023-05-14 21:30:00
"2023-05-14","22:00",134.9165,0,-0.25,386.9,401,-9999,-14.92,49.0771,-0.02,-0.04,0,-11.625,280.2252,0.253833333333333,"37.4126","3.12369","0.843838","0.546807E-01","0.417494E-02","0.207379E-01","1.10879","0.289115E-02","0.741377","-0.315871E-05",-0.00500758,289.268,290.02,2023-05-14 22:00:00
"2023-05-14","22:30",134.9373,0,-0.095,381.2,395.4,-9999,-15,55.9347,-0.025,-0.046,0,-12.86,280.0836,0.259916666666667,"44.9507","3.44078","1.01304","0.656447E-01","-0.372040E-02","-0.257577E-01","1.45662","0.194944E-02","0.860353","-0.113051E-04",-0.00623229,287.824,289.07,2023-05-14 22:30:00
"2023-05-14","23:00",134.9581,0,0.083,381.2,393.9,-9999,-13.33,55.9831,-0.038,-0.053,0,-14.455,279.9108,0.25875,"52.5083","3.81301","1.18172","0.765757E-01","-0.264654E-02","-0.183239E-01","1.05706","0.239964E-02","1.00943","-0.306570E-05",0.00313521,287.581,288.83,2023-05-14 23:00:00
